SourceType,SourceID,Shielding,PhotonEnergy,CountRate
HEU,1,1,1757,2.45E-01
HEU,1,1,1759,2.45E-01
HEU,1,1,1761,2.45E-01
HEU,1,1,1763,2.45E-01
HEU,1,1,1765,2.45E-01
HEU,1,1,1767,2.44E-01
HEU,1,1,1769,2.44E-01
HEU,1,1,1771,2.44E-01
HEU,1,1,1773,2.44E-01
HEU,1,1,1775,2.44E-01
HEU,1,1,1777,2.44E-01
HEU,1,1,1779,2.44E-01
HEU,1,1,1781,2.43E-01
HEU,1,1,1783,2.43E-01
HEU,1,1,1785,2.43E-01
HEU,1,1,1787,2.43E-01
HEU,1,1,1789,2.43E-01
HEU,1,1,1791,2.42E-01
HEU,1,1,1793,2.42E-01
HEU,1,1,1795,2.42E-01
HEU,1,1,1797,2.42E-01
HEU,1,1,1799,2.42E-01
HEU,1,1,1801,2.41E-01
HEU,1,1,1803,2.41E-01
HEU,1,1,1805,2.41E-01
HEU,1,1,1807,2.41E-01
HEU,1,1,1809,2.41E-01
HEU,1,1,1811,2.40E-01
HEU,1,1,1813,2.40E-01
HEU,1,1,1815,2.40E-01
HEU,1,1,1817,2.40E-01
HEU,1,1,1819,2.39E-01
HEU,1,1,1821,2.39E-01
HEU,1,1,1823,2.39E-01
HEU,1,1,1825,2.39E-01
HEU,1,1,1827,2.38E-01
HEU,1,1,1829,2.38E-01
HEU,1,1,1831,2.38E-01
HEU,1,1,1833,2.37E-01
HEU,1,1,1835,2.37E-01
HEU,1,1,1837,2.37E-01
HEU,1,1,1839,2.37E-01
HEU,1,1,1841,2.36E-01
HEU,1,1,1843,2.36E-01
HEU,1,1,1845,2.36E-01
HEU,1,1,1847,2.35E-01
HEU,1,1,1849,2.35E-01
HEU,1,1,1851,2.35E-01
HEU,1,1,1853,2.34E-01
HEU,1,1,1855,2.34E-01
HEU,1,1,1857,2.34E-01
HEU,1,1,1859,2.33E-01
HEU,1,1,1861,2.33E-01
HEU,1,1,1863,2.33E-01
HEU,1,1,1865,2.32E-01
HEU,1,1,1867,2.32E-01
HEU,1,1,1869,2.32E-01
HEU,1,1,1871,2.31E-01
HEU,1,1,1873,2.31E-01
HEU,1,1,1875,2.30E-01
HEU,1,1,1877,2.30E-01
HEU,1,1,1879,2.30E-01
HEU,1,1,1881,2.29E-01
HEU,1,1,1883,2.29E-01
HEU,1,1,1885,2.28E-01
HEU,1,1,1887,2.28E-01
HEU,1,1,1889,2.27E-01
HEU,1,1,1891,2.27E-01
HEU,1,1,1893,2.27E-01
HEU,1,1,1895,2.26E-01
HEU,1,1,1897,2.26E-01
HEU,1,1,1899,2.25E-01
HEU,1,1,1901,2.25E-01
HEU,1,1,1903,2.24E-01
HEU,1,1,1905,2.24E-01
HEU,1,1,1907,2.23E-01
HEU,1,1,1909,2.23E-01
HEU,1,1,1911,2.22E-01
HEU,1,1,1913,2.22E-01
HEU,1,1,1915,2.21E-01
HEU,1,1,1917,2.21E-01
HEU,1,1,1919,2.20E-01
HEU,1,1,1921,2.20E-01
HEU,1,1,1923,2.19E-01
HEU,1,1,1925,2.19E-01
HEU,1,1,1927,2.18E-01
HEU,1,1,1929,2.18E-01
HEU,1,1,1931,2.17E-01
HEU,1,1,1933,2.17E-01
HEU,1,1,1935,2.17E-01
HEU,1,1,1937,2.16E-01
HEU,1,1,1939,2.16E-01
HEU,1,1,1941,2.15E-01
HEU,1,1,1943,2.15E-01
HEU,1,1,1945,2.15E-01
HEU,1,1,1947,2.14E-01
HEU,1,1,1949,2.14E-01
HEU,1,1,1951,2.13E-01
HEU,1,1,1953,2.13E-01
HEU,1,1,1955,2.13E-01
HEU,1,1,1957,2.13E-01
HEU,1,1,1959,2.12E-01
HEU,1,1,1961,2.12E-01
HEU,1,1,1963,2.12E-01
HEU,1,1,1965,2.12E-01
HEU,1,1,1967,2.12E-01
HEU,1,1,1969,2.12E-01
HEU,1,1,1971,2.12E-01
HEU,1,1,1973,2.12E-01
HEU,1,1,1975,2.12E-01
HEU,1,1,1977,2.12E-01
HEU,1,1,1979,2.13E-01
HEU,1,1,1981,2.13E-01
HEU,1,1,1983,2.13E-01
HEU,1,1,1985,2.14E-01
HEU,1,1,1987,2.14E-01
HEU,1,1,1989,2.15E-01
HEU,1,1,1991,2.16E-01
HEU,1,1,1993,2.16E-01
HEU,1,1,1995,2.17E-01
HEU,1,1,1997,2.18E-01
HEU,1,1,1999,2.19E-01
HEU,1,1,2001,2.21E-01
HEU,1,1,2003,2.22E-01
HEU,1,1,2005,2.23E-01
HEU,1,1,2007,2.25E-01
HEU,1,1,2009,2.27E-01
HEU,1,1,2011,2.29E-01
HEU,1,1,2013,2.31E-01
HEU,1,1,2015,2.33E-01
HEU,1,1,2017,2.35E-01
HEU,1,1,2019,2.37E-01
HEU,1,1,2021,2.40E-01
HEU,1,1,2023,2.43E-01
HEU,1,1,2025,2.45E-01
HEU,1,1,2027,2.48E-01
HEU,1,1,2029,2.51E-01
HEU,1,1,2031,2.55E-01
HEU,1,1,2033,2.58E-01
HEU,1,1,2035,2.61E-01
HEU,1,1,2037,2.65E-01
HEU,1,1,2039,2.69E-01
HEU,1,1,2041,2.73E-01
HEU,1,1,2043,2.76E-01
HEU,1,1,2045,2.80E-01
HEU,1,1,2047,2.85E-01
HEU,1,1,2049,2.89E-01
HEU,1,1,2051,2.93E-01
HEU,1,1,2053,2.97E-01
HEU,1,1,2055,3.02E-01
HEU,1,1,2057,3.06E-01
HEU,1,1,2059,3.10E-01
HEU,1,1,2061,3.15E-01
HEU,1,1,2063,3.19E-01
HEU,1,1,2065,3.23E-01
HEU,1,1,2067,3.27E-01
HEU,1,1,2069,3.31E-01
HEU,1,1,2071,3.35E-01
HEU,1,1,2073,3.39E-01
HEU,1,1,2075,3.43E-01
HEU,1,1,2077,3.47E-01
HEU,1,1,2079,3.50E-01
HEU,1,1,2081,3.53E-01
HEU,1,1,2083,3.57E-01
HEU,1,1,2085,3.59E-01
HEU,1,1,2087,3.62E-01
HEU,1,1,2089,3.65E-01
HEU,1,1,2091,3.67E-01
HEU,1,1,2093,3.69E-01
HEU,1,1,2095,3.70E-01
HEU,1,1,2097,3.72E-01
HEU,1,1,2099,3.73E-01
HEU,1,1,2101,3.74E-01
HEU,1,1,2103,3.74E-01
HEU,1,1,2105,3.74E-01
HEU,1,1,2107,3.75E-01
HEU,1,1,2109,3.74E-01
HEU,1,1,2111,3.74E-01
HEU,1,1,2113,3.73E-01
HEU,1,1,2115,3.72E-01
HEU,1,1,2117,3.70E-01
HEU,1,1,2119,3.69E-01
HEU,1,1,2121,3.67E-01
HEU,1,1,2123,3.65E-01
HEU,1,1,2125,3.63E-01
HEU,1,1,2127,3.60E-01
HEU,1,1,2129,3.57E-01
HEU,1,1,2131,3.54E-01
HEU,1,1,2133,3.51E-01
HEU,1,1,2135,3.48E-01
HEU,1,1,2137,3.45E-01
HEU,1,1,2139,3.42E-01
HEU,1,1,2141,3.38E-01
HEU,1,1,2143,3.35E-01
HEU,1,1,2145,3.31E-01
HEU,1,1,2147,3.27E-01
HEU,1,1,2149,3.24E-01
HEU,1,1,2151,3.20E-01
HEU,1,1,2153,3.16E-01
HEU,1,1,2155,3.13E-01
HEU,1,1,2157,3.09E-01
HEU,1,1,2159,3.05E-01
HEU,1,1,2161,3.02E-01
HEU,1,1,2163,2.99E-01
HEU,1,1,2165,2.95E-01
HEU,1,1,2167,2.92E-01
HEU,1,1,2169,2.89E-01
HEU,1,1,2171,2.86E-01
HEU,1,1,2173,2.83E-01
HEU,1,1,2175,2.80E-01
HEU,1,1,2177,2.77E-01
HEU,1,1,2179,2.75E-01
HEU,1,1,2181,2.72E-01
HEU,1,1,2183,2.70E-01
HEU,1,1,2185,2.68E-01
HEU,1,1,2187,2.66E-01
HEU,1,1,2189,2.64E-01
HEU,1,1,2191,2.62E-01
HEU,1,1,2193,2.60E-01
HEU,1,1,2195,2.59E-01
HEU,1,1,2197,2.58E-01
HEU,1,1,2199,2.56E-01
HEU,1,1,2201,2.55E-01
HEU,1,1,2203,2.54E-01
HEU,1,1,2205,2.53E-01
HEU,1,1,2207,2.53E-01
HEU,1,1,2209,2.52E-01
HEU,1,1,2211,2.52E-01
HEU,1,1,2213,2.51E-01
HEU,1,1,2215,2.51E-01
HEU,1,1,2217,2.51E-01
HEU,1,1,2219,2.50E-01
HEU,1,1,2221,2.50E-01
HEU,1,1,2223,2.50E-01
HEU,1,1,2225,2.51E-01
HEU,1,1,2227,2.51E-01
HEU,1,1,2229,2.51E-01
HEU,1,1,2231,2.51E-01
HEU,1,1,2233,2.52E-01
HEU,1,1,2235,2.52E-01
HEU,1,1,2237,2.52E-01
HEU,1,1,2239,2.53E-01
HEU,1,1,2241,2.53E-01
HEU,1,1,2243,2.54E-01
HEU,1,1,2245,2.55E-01
HEU,1,1,2247,2.55E-01
HEU,1,1,2249,2.56E-01
HEU,1,1,2251,2.56E-01
HEU,1,1,2253,2.57E-01
HEU,1,1,2255,2.58E-01
HEU,1,1,2257,2.59E-01
HEU,1,1,2259,2.59E-01
HEU,1,1,2261,2.60E-01
HEU,1,1,2263,2.61E-01
HEU,1,1,2265,2.61E-01
HEU,1,1,2267,2.62E-01
HEU,1,1,2269,2.63E-01
HEU,1,1,2271,2.64E-01
HEU,1,1,2273,2.64E-01
HEU,1,1,2275,2.65E-01
HEU,1,1,2277,2.66E-01
HEU,1,1,2279,2.66E-01
HEU,1,1,2281,2.67E-01
HEU,1,1,2283,2.67E-01
HEU,1,1,2285,2.68E-01
HEU,1,1,2287,2.69E-01
HEU,1,1,2289,2.69E-01
HEU,1,1,2291,2.70E-01
HEU,1,1,2293,2.70E-01
HEU,1,1,2295,2.70E-01
HEU,1,1,2297,2.71E-01
HEU,1,1,2299,2.71E-01
HEU,1,1,2301,2.71E-01
HEU,1,1,2303,2.71E-01
HEU,1,1,2305,2.71E-01
HEU,1,1,2307,2.72E-01
HEU,1,1,2309,2.72E-01
HEU,1,1,2311,2.72E-01
HEU,1,1,2313,2.71E-01
HEU,1,1,2315,2.71E-01
HEU,1,1,2317,2.71E-01
HEU,1,1,2319,2.70E-01
HEU,1,1,2321,2.70E-01
HEU,1,1,2323,2.70E-01
HEU,1,1,2325,2.69E-01
HEU,1,1,2327,2.68E-01
HEU,1,1,2329,2.67E-01
HEU,1,1,2331,2.67E-01
HEU,1,1,2333,2.66E-01
HEU,1,1,2335,2.65E-01
HEU,1,1,2337,2.64E-01
HEU,1,1,2339,2.62E-01
HEU,1,1,2341,2.61E-01
HEU,1,1,2343,2.60E-01
HEU,1,1,2345,2.58E-01
HEU,1,1,2347,2.57E-01
HEU,1,1,2349,2.55E-01
HEU,1,1,2351,2.53E-01
HEU,1,1,2353,2.52E-01
HEU,1,1,2355,2.50E-01
HEU,1,1,2357,2.48E-01
HEU,1,1,2359,2.46E-01
HEU,1,1,2361,2.43E-01
HEU,1,1,2363,2.41E-01
HEU,1,1,2365,2.39E-01
HEU,1,1,2367,2.37E-01
HEU,1,1,2369,2.34E-01
HEU,1,1,2371,2.32E-01
HEU,1,1,2373,2.29E-01
HEU,1,1,2375,2.26E-01
HEU,1,1,2377,2.24E-01
HEU,1,1,2379,2.21E-01
HEU,1,1,2381,2.18E-01
HEU,1,1,2383,2.15E-01
HEU,1,1,2385,2.13E-01
HEU,1,1,2387,2.09E-01
HEU,1,1,2389,2.06E-01
HEU,1,1,2391,2.04E-01
HEU,1,1,2393,2.00E-01
HEU,1,1,2395,1.97E-01
HEU,1,1,2397,1.94E-01
HEU,1,1,2399,1.91E-01
HEU,1,1,2401,1.88E-01
HEU,1,1,2403,1.85E-01
HEU,1,1,2405,1.82E-01
HEU,1,1,2407,1.79E-01
HEU,1,1,2409,1.75E-01
HEU,1,1,2411,1.73E-01
HEU,1,1,2413,1.69E-01
HEU,1,1,2415,1.66E-01
HEU,1,1,2417,1.64E-01
HEU,1,1,2419,1.61E-01
HEU,1,1,2421,1.58E-01
HEU,1,1,2423,1.55E-01
HEU,1,1,2425,1.52E-01
HEU,1,1,2427,1.50E-01
HEU,1,1,2429,1.47E-01
HEU,1,1,2431,1.44E-01
HEU,1,1,2433,1.42E-01
HEU,1,1,2435,1.39E-01
HEU,1,1,2437,1.37E-01
HEU,1,1,2439,1.35E-01
HEU,1,1,2441,1.33E-01
HEU,1,1,2443,1.30E-01
HEU,1,1,2445,1.29E-01
HEU,1,1,2447,1.27E-01
HEU,1,1,2449,1.26E-01
HEU,1,1,2451,1.24E-01
HEU,1,1,2453,1.22E-01
HEU,1,1,2455,1.21E-01
HEU,1,1,2457,1.20E-01
HEU,1,1,2459,1.19E-01
HEU,1,1,2461,1.19E-01
HEU,1,1,2463,1.18E-01
HEU,1,1,2465,1.18E-01
HEU,1,1,2467,1.18E-01
HEU,1,1,2469,1.19E-01
HEU,1,1,2471,1.19E-01
HEU,1,1,2473,1.20E-01
HEU,1,1,2475,1.21E-01
HEU,1,1,2477,1.22E-01
HEU,1,1,2479,1.23E-01
HEU,1,1,2481,1.26E-01
HEU,1,1,2483,1.28E-01
HEU,1,1,2485,1.30E-01
HEU,1,1,2487,1.33E-01
HEU,1,1,2489,1.37E-01
HEU,1,1,2491,1.40E-01
HEU,1,1,2493,1.44E-01
HEU,1,1,2495,1.49E-01
HEU,1,1,2497,1.53E-01
HEU,1,1,2499,1.59E-01
HEU,1,1,2501,1.64E-01
HEU,1,1,2503,1.71E-01
HEU,1,1,2505,1.77E-01
HEU,1,1,2507,1.85E-01
HEU,1,1,2509,1.92E-01
HEU,1,1,2511,2.00E-01
HEU,1,1,2513,2.09E-01
HEU,1,1,2515,2.18E-01
HEU,1,1,2517,2.27E-01
HEU,1,1,2519,2.38E-01
HEU,1,1,2521,2.48E-01
HEU,1,1,2523,2.59E-01
HEU,1,1,2525,2.71E-01
HEU,1,1,2527,2.82E-01
HEU,1,1,2529,2.95E-01
HEU,1,1,2531,3.08E-01
HEU,1,1,2533,3.21E-01
HEU,1,1,2535,3.36E-01
HEU,1,1,2537,3.50E-01
HEU,1,1,2539,3.65E-01
HEU,1,1,2541,3.79E-01
HEU,1,1,2543,3.95E-01
HEU,1,1,2545,4.11E-01
HEU,1,1,2547,4.27E-01
HEU,1,1,2549,4.43E-01
HEU,1,1,2551,4.60E-01
HEU,1,1,2553,4.77E-01
HEU,1,1,2555,4.93E-01
HEU,1,1,2557,5.11E-01
HEU,1,1,2559,5.28E-01
HEU,1,1,2561,5.44E-01
HEU,1,1,2563,5.62E-01
HEU,1,1,2565,5.78E-01
HEU,1,1,2567,5.96E-01
HEU,1,1,2569,6.13E-01
HEU,1,1,2571,6.29E-01
HEU,1,1,2573,6.45E-01
HEU,1,1,2575,6.61E-01
HEU,1,1,2577,6.77E-01
HEU,1,1,2579,6.92E-01
HEU,1,1,2581,7.06E-01
HEU,1,1,2583,7.20E-01
HEU,1,1,2585,7.33E-01
HEU,1,1,2587,7.46E-01
HEU,1,1,2589,7.58E-01
HEU,1,1,2591,7.69E-01
HEU,1,1,2593,7.80E-01
HEU,1,1,2595,7.90E-01
HEU,1,1,2597,7.98E-01
HEU,1,1,2599,8.06E-01
HEU,1,1,2601,8.13E-01
HEU,1,1,2603,8.19E-01
HEU,1,1,2605,8.24E-01
HEU,1,1,2607,8.28E-01
HEU,1,1,2609,8.31E-01
HEU,1,1,2611,8.33E-01
HEU,1,1,2613,8.34E-01
HEU,1,1,2615,8.34E-01
HEU,1,1,2617,8.32E-01
HEU,1,1,2619,8.30E-01
HEU,1,1,2621,8.27E-01
HEU,1,1,2623,8.22E-01
HEU,1,1,2625,8.17E-01
HEU,1,1,2627,8.11E-01
HEU,1,1,2629,8.03E-01
HEU,1,1,2631,7.95E-01
HEU,1,1,2633,7.85E-01
HEU,1,1,2635,7.75E-01
HEU,1,1,2637,7.64E-01
HEU,1,1,2639,7.52E-01
HEU,1,1,2641,7.39E-01
HEU,1,1,2643,7.26E-01
HEU,1,1,2645,7.12E-01
HEU,1,1,2647,6.97E-01
HEU,1,1,2649,6.81E-01
HEU,1,1,2651,6.66E-01
HEU,1,1,2653,6.50E-01
HEU,1,1,2655,6.33E-01
HEU,1,1,2657,6.16E-01
HEU,1,1,2659,5.98E-01
HEU,1,1,2661,5.81E-01
HEU,1,1,2663,5.63E-01
HEU,1,1,2665,5.45E-01
HEU,1,1,2667,5.27E-01
HEU,1,1,2669,5.09E-01
HEU,1,1,2671,4.90E-01
HEU,1,1,2673,4.72E-01
HEU,1,1,2675,4.54E-01
HEU,1,1,2677,4.36E-01
HEU,1,1,2679,4.18E-01
HEU,1,1,2681,4.01E-01
HEU,1,1,2683,3.83E-01
HEU,1,1,2685,3.66E-01
HEU,1,1,2687,3.49E-01
HEU,1,1,2689,3.33E-01
HEU,1,1,2691,3.16E-01
HEU,1,1,2693,3.01E-01
HEU,1,1,2695,2.86E-01
HEU,1,1,2697,2.71E-01
HEU,1,1,2699,2.56E-01
HEU,1,1,2701,2.43E-01
HEU,1,1,2703,2.28E-01
HEU,1,1,2705,2.16E-01
HEU,1,1,2707,2.03E-01
HEU,1,1,2709,1.91E-01
HEU,1,1,2711,1.80E-01
HEU,1,1,2713,1.68E-01
HEU,1,1,2715,1.58E-01
HEU,1,1,2717,1.47E-01
HEU,1,1,2719,1.37E-01
HEU,1,1,2721,1.29E-01
HEU,1,1,2723,1.20E-01
HEU,1,1,2725,1.11E-01
HEU,1,1,2727,1.04E-01
HEU,1,1,2729,9.61E-02
HEU,1,1,2731,8.92E-02
HEU,1,1,2733,8.23E-02
HEU,1,1,2735,7.67E-02
HEU,1,1,2737,7.06E-02
HEU,1,1,2739,6.49E-02
HEU,1,1,2741,5.99E-02
HEU,1,1,2743,5.49E-02
HEU,1,1,2745,5.04E-02
HEU,1,1,2747,4.63E-02
HEU,1,1,2749,4.28E-02
HEU,1,1,2751,3.86E-02
HEU,1,1,2753,3.56E-02
HEU,1,1,2755,3.26E-02
HEU,1,1,2757,2.94E-02
HEU,1,1,2759,2.69E-02
HEU,1,1,2761,2.45E-02
HEU,1,1,2763,2.21E-02
HEU,1,1,2765,2.03E-02
HEU,1,1,2767,1.81E-02
HEU,1,1,2769,1.64E-02
HEU,1,1,2771,1.47E-02
HEU,1,1,2773,1.35E-02
HEU,1,1,2775,1.23E-02
HEU,1,1,2777,1.07E-02
HEU,1,1,2779,1.00E-02
HEU,1,1,2781,8.74E-03
HEU,1,1,2783,7.62E-03
HEU,1,1,2785,7.05E-03
HEU,1,1,2787,6.55E-03
HEU,1,1,2789,5.29E-03
HEU,1,1,2791,5.22E-03
HEU,1,1,2793,4.10E-03
HEU,1,1,2795,4.09E-03
HEU,1,1,2797,3.53E-03
HEU,1,1,2799,3.16E-03
HEU,1,1,2801,2.62E-03
HEU,1,1,2803,2.61E-03
HEU,1,1,2805,2.05E-03
HEU,1,1,2807,2.05E-03
HEU,1,1,2809,1.49E-03
HEU,1,1,2811,1.49E-03
HEU,1,1,2813,1.46E-03
HEU,1,1,2815,9.60E-04
HEU,1,1,2817,9.27E-04
HEU,1,1,2819,9.58E-04
HEU,1,1,2821,8.94E-04
HEU,1,1,2823,8.13E-04
HEU,1,1,2825,4.77E-04
HEU,1,1,2827,3.66E-04
HEU,1,1,2829,3.16E-04
HEU,1,1,2831,5.72E-04
HEU,1,1,2833,2.04E-04
HEU,1,1,2835,3.79E-04
HEU,1,1,2837,1.18E-05
HEU,1,1,2839,5.71E-04
HEU,1,1,2841,1.16E-05
HEU,1,1,2843,1.15E-05
HEU,1,1,2845,5.71E-04
HEU,1,1,2847,1.13E-05
HEU,1,1,2849,1.12E-05
HEU,1,1,2851,1.12E-05
HEU,1,1,2853,1.11E-05
HEU,1,1,2855,1.10E-05
HEU,1,1,2857,5.70E-04
HEU,1,1,2859,1.07E-05
HEU,1,1,2861,1.06E-05
HEU,1,1,2863,1.06E-05
HEU,1,1,2865,1.05E-05
HEU,1,1,2867,1.05E-05
HEU,1,1,2869,1.04E-05
HEU,1,1,2871,1.04E-05
HEU,1,1,2873,1.03E-05
HEU,1,1,2875,1.02E-05
HEU,1,1,2877,1.02E-05
HEU,1,1,2879,1.01E-05
HEU,1,1,2881,1.00E-05
HEU,1,1,2883,9.93E-06
HEU,1,1,2885,9.84E-06
HEU,1,1,2887,9.76E-06
HEU,1,1,2889,9.66E-06
HEU,1,1,2891,9.56E-06
HEU,1,1,2893,9.46E-06
HEU,1,1,2895,9.35E-06
HEU,1,1,2897,9.24E-06
HEU,1,1,2899,9.12E-06
HEU,1,1,2901,9.01E-06
HEU,1,1,2903,8.88E-06
HEU,1,1,2905,8.76E-06
HEU,1,1,2907,8.64E-06
HEU,1,1,2909,8.50E-06
HEU,1,1,2911,8.37E-06
HEU,1,1,2913,8.24E-06
HEU,1,1,2915,8.11E-06
HEU,1,1,2917,7.96E-06
HEU,1,1,2919,7.82E-06
HEU,1,1,2921,7.68E-06
HEU,1,1,2923,7.54E-06
HEU,1,1,2925,7.39E-06
HEU,1,1,2927,7.25E-06
HEU,1,1,2929,7.10E-06
HEU,1,1,2931,6.95E-06
HEU,1,1,2933,6.80E-06
HEU,1,1,2935,6.66E-06
HEU,1,1,2937,6.50E-06
HEU,1,1,2939,6.36E-06
HEU,1,1,2941,6.21E-06
HEU,1,1,2943,6.06E-06
HEU,1,1,2945,5.91E-06
HEU,1,1,2947,5.76E-06
HEU,1,1,2949,5.62E-06
HEU,1,1,2951,5.47E-06
HEU,1,1,2953,5.33E-06
HEU,1,1,2955,5.18E-06
HEU,1,1,2957,5.04E-06
HEU,1,1,2959,4.90E-06
HEU,1,1,2961,4.76E-06
HEU,1,1,2963,4.62E-06
HEU,1,1,2965,4.49E-06
HEU,1,1,2967,4.36E-06
HEU,1,1,2969,4.22E-06
HEU,1,1,2971,4.09E-06
HEU,1,1,2973,3.97E-06
HEU,1,1,2975,3.84E-06
HEU,1,1,2977,3.72E-06
HEU,1,1,2979,3.60E-06
HEU,1,1,2981,3.48E-06
HEU,1,1,2983,3.37E-06
HEU,1,1,2985,3.25E-06
HEU,1,1,2987,3.14E-06
HEU,1,1,2989,3.03E-06
HEU,1,1,2991,2.93E-06
HEU,1,1,2993,2.82E-06
HEU,1,1,2995,2.72E-06
HEU,1,1,2997,2.62E-06
HEU,1,1,2999,2.52E-06
HEU,1,1,3001,2.43E-06
HEU,1,1,3003,2.34E-06
HEU,1,1,3005,2.24E-06
HEU,1,1,3007,2.16E-06
HEU,1,1,3009,2.07E-06
HEU,1,1,3011,1.99E-06
HEU,1,1,3013,1.91E-06
HEU,1,1,3015,1.83E-06
HEU,1,1,3017,1.76E-06
HEU,1,1,3019,1.68E-06
HEU,1,1,3021,1.61E-06
HEU,1,1,3023,1.54E-06
HEU,1,1,3025,1.47E-06
HEU,1,1,3027,1.41E-06
HEU,1,1,3029,1.35E-06
HEU,1,1,3031,1.29E-06
HEU,1,1,3033,1.23E-06
HEU,1,1,3035,1.17E-06
HEU,1,1,3037,1.11E-06
HEU,1,1,3039,1.06E-06
HEU,1,1,3041,1.01E-06
HEU,1,1,3043,9.61E-07
HEU,1,1,3045,9.15E-07
HEU,1,1,3047,8.68E-07
HEU,1,1,3049,8.25E-07
HEU,1,1,3051,7.82E-07
HEU,1,1,3053,7.41E-07
HEU,1,1,3055,7.03E-07
HEU,1,1,3057,6.64E-07
HEU,1,1,3059,6.30E-07
HEU,1,1,3061,5.94E-07
HEU,1,1,3063,5.61E-07
HEU,1,1,3065,5.31E-07
HEU,1,1,3067,4.99E-07
HEU,1,1,3069,4.72E-07
HEU,1,1,3071,4.43E-07
HEU,1,1,3073,4.17E-07
HEU,1,1,3075,3.91E-07
HEU,1,1,3077,3.70E-07
HEU,1,1,3079,3.45E-07
HEU,1,1,3081,3.25E-07
HEU,1,1,3083,3.05E-07
HEU,1,1,3085,2.84E-07
HEU,1,1,3087,2.66E-07
HEU,1,1,3089,2.49E-07
HEU,1,1,3091,2.32E-07
HEU,1,1,3093,2.15E-07
HEU,1,1,3095,2.02E-07
HEU,1,1,3097,1.87E-07
HEU,1,1,3099,1.76E-07
HEU,1,1,3101,1.63E-07
HEU,1,1,3103,1.50E-07
HEU,1,1,3105,1.41E-07
HEU,1,1,3107,1.30E-07
HEU,1,1,3109,1.20E-07
HEU,1,1,3111,1.11E-07
HEU,1,1,3113,1.03E-07
HEU,1,1,3115,9.57E-08
HEU,1,1,3117,8.82E-08
HEU,1,1,3119,8.11E-08
HEU,1,1,3121,7.38E-08
HEU,1,1,3123,6.87E-08
HEU,1,1,3125,6.28E-08
HEU,1,1,3127,5.86E-08
HEU,1,1,3129,5.35E-08
HEU,1,1,3131,4.90E-08
HEU,1,1,3133,4.37E-08
HEU,1,1,3135,4.05E-08
HEU,1,1,3137,3.77E-08
HEU,1,1,3139,3.41E-08
HEU,1,1,3141,3.11E-08
HEU,1,1,3143,2.92E-08
HEU,1,1,3145,2.57E-08
HEU,1,1,3147,2.38E-08
HEU,1,1,3149,2.04E-08
HEU,1,1,3151,1.89E-08
HEU,1,1,3153,1.75E-08
HEU,1,1,3155,1.72E-08
HEU,1,1,3157,1.35E-08
HEU,1,1,3159,1.27E-08
HEU,1,1,3161,1.20E-08
HEU,1,1,3163,9.82E-09
HEU,1,1,3165,9.94E-09
HEU,1,1,3167,9.39E-09
HEU,1,1,3169,7.35E-09
HEU,1,1,3171,6.44E-09
HEU,1,1,3173,6.35E-09
HEU,1,1,3175,5.61E-09
HEU,1,1,3177,4.96E-09
HEU,1,1,3179,4.86E-09
HEU,1,1,3181,3.32E-09
HEU,1,1,3183,3.88E-09
HEU,1,1,3185,3.23E-09
HEU,1,1,3187,2.48E-09
HEU,1,1,3189,2.54E-09
HEU,1,1,3191,2.32E-09
HEU,1,1,3193,2.43E-09
HEU,1,1,3195,1.50E-09
HEU,1,1,3197,1.26E-09
HEU,1,1,3199,9.82E-10
HEU,1,1,3201,1.50E-09
HEU,1,1,3203,1.07E-09
HEU,1,1,3205,1.78E-09
HEU,1,1,3207,7.96E-10
HEU,1,1,3209,4.20E-10
HEU,1,1,3211,3.29E-10
HEU,1,1,3213,7.48E-10
HEU,1,1,3215,7.50E-10
HEU,1,1,3217,2.00E-13
HEU,1,1,3219,7.48E-10
HEU,1,1,3221,1.44E-13
HEU,1,1,3223,5.58E-10
HEU,1,1,3225,1.90E-10
HEU,1,1,3227,7.01E-14
HEU,1,1,3229,8.96E-14
HEU,1,1,3231,7.48E-10
HEU,1,1,3233,2.56E-14
HEU,1,1,3235,1.79E-14
HEU,1,1,3237,1.70E-14
HEU,1,1,3239,1.83E-14
HEU,1,1,3241,2.28E-14
HEU,1,1,3243,4.72E-14
HEU,1,1,3245,7.48E-10
HEU,1,1,3247,0.00E+00
HEU,1,1,3249,0.00E+00
HEU,1,1,3251,0.00E+00
HEU,1,1,3253,0.00E+00
HEU,1,1,3255,0.00E+00
HEU,1,1,3257,0.00E+00
HEU,1,1,3259,0.00E+00
HEU,1,1,3261,0.00E+00
HEU,1,1,3263,0.00E+00
HEU,1,1,3265,0.00E+00
HEU,1,1,3267,0.00E+00
HEU,1,1,3269,0.00E+00
HEU,1,1,3271,0.00E+00
HEU,1,1,3273,0.00E+00
HEU,1,1,3275,0.00E+00
HEU,1,1,3277,0.00E+00
HEU,1,1,3279,0.00E+00
HEU,1,1,3281,0.00E+00
HEU,1,1,3283,0.00E+00
HEU,1,1,3285,0.00E+00
HEU,1,1,3287,0.00E+00
HEU,1,1,3289,0.00E+00
HEU,1,1,3291,0.00E+00
HEU,1,1,3293,0.00E+00
HEU,1,1,3295,0.00E+00
HEU,1,1,3297,0.00E+00
HEU,1,1,3299,0.00E+00
HEU,1,1,3301,0.00E+00
HEU,1,1,3303,0.00E+00
HEU,1,1,3305,0.00E+00
HEU,1,1,3307,0.00E+00
